ensembl_gene_id,Symbol,entrezgene_id,baseMean,logFC,lfcSE,stat,pvalue,FDR,description,gene_biotype,chromosome_name
ENSMUSG00000034247,Plekhm1,353047,1934.288498,0.461415969,0.059203506,7.793727152,6.51E-15,2.26E-12,"pleckstrin homology domain containing, family M (with RUN domain) member 1 [Source:MGI Symbol;Acc:MGI:2443207]",protein_coding,11
ENSMUSG00000034248,Slc25a37,67712,4531.028892,0.80358049,0.151783313,5.294261114,1.19E-07,5.93E-06,"solute carrier family 25, member 37 [Source:MGI Symbol;Acc:MGI:1914962]",protein_coding,14
ENSMUSG00000034252,Senp6,215351,2412.056977,-0.150721215,0.048211662,-3.1262398,0.001770571,0.016701544,SUMO/sentrin specific peptidase 6 [Source:MGI Symbol;Acc:MGI:1922075],protein_coding,9
ENSMUSG00000034275,Igsf9b,235086,372.1114928,-0.812076554,0.292711494,-2.774324104,0.005531654,0.039993258,"immunoglobulin superfamily, member 9B [Source:MGI Symbol;Acc:MGI:2685354]",protein_coding,9
ENSMUSG00000034295,Fhod3,225288,188.592617,-0.894438804,0.281781667,-3.174226397,0.001502365,0.014729196,formin homology 2 domain containing 3 [Source:MGI Symbol;Acc:MGI:1925847],protein_coding,18
ENSMUSG00000034317,Trim59,66949,3586.437578,-0.140618946,0.050833751,-2.766251643,0.005670476,0.040720122,tripartite motif-containing 59 [Source:MGI Symbol;Acc:MGI:1914199],protein_coding,3
ENSMUSG00000034341,Wbp2,22378,4267.426984,0.456568672,0.130717105,3.49279974,0.000477985,0.005938163,WW domain binding protein 2 [Source:MGI Symbol;Acc:MGI:104709],protein_coding,11
ENSMUSG00000034403,Pja1,18744,1737.206539,-0.294781471,0.075424351,-3.908306371,9.29E-05,0.001660943,praja ring finger ubiquitin ligase 1 [Source:MGI Symbol;Acc:MGI:1101765],protein_coding,X
ENSMUSG00000034453,Polr3b,70428,1091.024238,0.168888887,0.061036089,2.767033215,0.005656899,0.040644728,polymerase (RNA) III (DNA directed) polypeptide B [Source:MGI Symbol;Acc:MGI:1917678],protein_coding,10
ENSMUSG00000034457,Eda2r,245527,1069.569172,-1.701883117,0.546912529,-3.1118013,0.001859496,0.017378985,ectodysplasin A2 receptor [Source:MGI Symbol;Acc:MGI:2442860],protein_coding,X
ENSMUSG00000034522,Zfp395,380912,1158.033345,-0.524622493,0.099245723,-5.286096718,1.25E-07,6.18E-06,zinc finger protein 395 [Source:MGI Symbol;Acc:MGI:2682318],protein_coding,14
ENSMUSG00000034575,Tent4a,210106,1746.323565,0.232881676,0.068874143,3.381264248,0.000721531,0.008235558,terminal nucleotidyltransferase 4A [Source:MGI Symbol;Acc:MGI:2682295],protein_coding,13
ENSMUSG00000034591,Slc41a2,338365,1355.174252,0.335869179,0.123088773,2.728674369,0.006358946,0.044528184,"solute carrier family 41, member 2 [Source:MGI Symbol;Acc:MGI:2442940]",protein_coding,10
ENSMUSG00000034612,Chst11,58250,4253.361645,1.799818921,0.287877342,6.252033962,4.05E-10,4.08E-08,carbohydrate sulfotransferase 11 [Source:MGI Symbol;Acc:MGI:1927166],protein_coding,10
ENSMUSG00000034613,Ppm1h,319468,284.2202099,1.013618476,0.249034009,4.070201019,4.70E-05,0.000942736,protein phosphatase 1H (PP2C domain containing) [Source:MGI Symbol;Acc:MGI:2442087],protein_coding,10
ENSMUSG00000034614,Pik3ip1,216505,414.18963,-0.702350497,0.187835096,-3.739186722,0.000184617,0.002851516,phosphoinositide-3-kinase interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917016],protein_coding,11
ENSMUSG00000034636,Zyg11b,414872,2881.890957,0.145855613,0.045175545,3.22864089,0.0012438,0.012635092,"zyg-ll family member B, cell cycle regulator [Source:MGI Symbol;Acc:MGI:2685277]",protein_coding,4
ENSMUSG00000034647,Ankrd12,106585,2622.142782,-0.241300523,0.089428634,-2.69824677,0.006970575,0.04759742,ankyrin repeat domain 12 [Source:MGI Symbol;Acc:MGI:1914357],protein_coding,17
ENSMUSG00000034762,Glis1,230587,92.51346927,-1.31305873,0.282454052,-4.648751611,3.34E-06,0.000105506,GLIS family zinc finger 1 [Source:MGI Symbol;Acc:MGI:2386723],protein_coding,4
ENSMUSG00000034771,Tle2,21886,991.424879,-0.927179258,0.301089996,-3.079409053,0.002074117,0.018823617,transducin-like enhancer of split 2 [Source:MGI Symbol;Acc:MGI:104635],protein_coding,10
ENSMUSG00000034773,Hrob,217216,869.0639572,0.615509169,0.221132767,2.783437191,0.005378628,0.039135072,homologous recombination factor with OB-fold [Source:MGI Symbol;Acc:MGI:2387601],protein_coding,11
ENSMUSG00000034786,Gpsm3,106512,212.1187771,0.859655742,0.235588945,3.648964691,0.000263299,0.003742874,"G-protein signalling modulator 3 (AGS3-like, C. elegans) [Source:MGI Symbol;Acc:MGI:2146785]",protein_coding,17
ENSMUSG00000034810,Scn7a,20272,202.4209885,-1.882510136,0.523706582,-3.594589415,0.000324904,0.004423378,"sodium channel, voltage-gated, type VII, alpha [Source:MGI Symbol;Acc:MGI:102965]",protein_coding,2
ENSMUSG00000034818,Celf5,319586,69.88934698,-2.046130826,0.575015365,-3.558393308,0.00037313,0.004982365,"CUGBP, Elav-like family member 5 [Source:MGI Symbol;Acc:MGI:2442333]",protein_coding,10
ENSMUSG00000034832,Tet3,194388,3062.320878,-0.186678394,0.056489696,-3.304645028,0.000950968,0.010160581,tet methylcytosine dioxygenase 3 [Source:MGI Symbol;Acc:MGI:2446229],protein_coding,6
ENSMUSG00000034855,Cxcl10,15945,2085.272238,1.502282565,0.350540095,4.285622629,1.82E-05,0.000443649,chemokine (C-X-C motif) ligand 10 [Source:MGI Symbol;Acc:MGI:1352450],protein_coding,5
ENSMUSG00000034880,Mrpl34,94065,581.4507631,0.279825225,0.088632327,3.157146329,0.001593214,0.015391354,mitochondrial ribosomal protein L34 [Source:MGI Symbol;Acc:MGI:2137227],protein_coding,8
ENSMUSG00000034906,Ncaph,215387,2240.17204,0.236021754,0.067051838,3.519989338,0.000431564,0.005495057,"non-SMC condensin I complex, subunit H [Source:MGI Symbol;Acc:MGI:2444777]",protein_coding,2
ENSMUSG00000034910,Pygo1,72135,144.5909281,-0.899661749,0.315785666,-2.848963224,0.004386195,0.033520886,pygopus 1 [Source:MGI Symbol;Acc:MGI:1919385],protein_coding,9
ENSMUSG00000034926,Dhcr24,74754,3723.317082,1.088832534,0.120412546,9.042517367,1.53E-19,1.84E-16,24-dehydrocholesterol reductase [Source:MGI Symbol;Acc:MGI:1922004],protein_coding,4
ENSMUSG00000034928,Rnf44,105239,3002.006841,0.200681326,0.067784836,2.960563725,0.003070766,0.025379961,ring finger protein 44 [Source:MGI Symbol;Acc:MGI:2145310],protein_coding,13
ENSMUSG00000034930,Rtkn,20166,531.4489674,-0.322401566,0.095482732,-3.376543152,0.000734029,0.008342153,rhotekin [Source:MGI Symbol;Acc:MGI:107371],protein_coding,6
ENSMUSG00000034936,Arl4d,80981,78.74084816,-0.782184511,0.24497456,-3.192921385,0.001408413,0.01393221,ADP-ribosylation factor-like 4D [Source:MGI Symbol;Acc:MGI:1933155],protein_coding,11
ENSMUSG00000034949,Zfr2,103406,115.7984914,-0.946463059,0.249635351,-3.791382334,0.000149811,0.002389379,zinc finger RNA binding protein 2 [Source:MGI Symbol;Acc:MGI:2143792],protein_coding,10
ENSMUSG00000034973,Dop1a,320615,1010.645397,-0.328067487,0.069641052,-4.710834725,2.47E-06,8.12E-05,DOP1 leucine zipper like protein A [Source:MGI Symbol;Acc:MGI:1289294],protein_coding,9
ENSMUSG00000035042,Ccl5,20304,1364.645258,1.80580585,0.539997016,3.344103385,0.00082549,0.009120809,chemokine (C-C motif) ligand 5 [Source:MGI Symbol;Acc:MGI:98262],protein_coding,11
ENSMUSG00000035051,Dhx57,106794,1153.160478,-0.326132412,0.076821371,-4.245334466,2.18E-05,0.000509265,DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 [Source:MGI Symbol;Acc:MGI:2147067],protein_coding,17
ENSMUSG00000035064,Eef2k,13631,849.8338707,-0.700473259,0.212270269,-3.299912243,0.000967151,0.010276204,eukaryotic elongation factor-2 kinase [Source:MGI Symbol;Acc:MGI:1195261],protein_coding,7
ENSMUSG00000035107,Dcbld2,73379,4291.854822,0.409766525,0.075491596,5.427975391,5.70E-08,3.10E-06,"discoidin, CUB and LCCL domain containing 2 [Source:MGI Symbol;Acc:MGI:1920629]",protein_coding,16
ENSMUSG00000035112,Wnk4,69847,183.2810665,-0.899285841,0.202758571,-4.435254385,9.20E-06,0.000246844,WNK lysine deficient protein kinase 4 [Source:MGI Symbol;Acc:MGI:1917097],protein_coding,11
ENSMUSG00000035133,Arhgap5,11855,2569.982192,-0.271128566,0.08225856,-3.296052895,0.000980536,0.010384083,Rho GTPase activating protein 5 [Source:MGI Symbol;Acc:MGI:1332637],protein_coding,12
ENSMUSG00000035158,Mitf,17342,567.6866762,1.029844695,0.333747516,3.085699952,0.002030736,0.018584826,melanogenesis associated transcription factor [Source:MGI Symbol;Acc:MGI:104554],protein_coding,6
ENSMUSG00000035164,Zc3h12c,244871,1508.55844,0.971075823,0.198337249,4.896083969,9.78E-07,3.65E-05,zinc finger CCCH type containing 12C [Source:MGI Symbol;Acc:MGI:3026959],protein_coding,9
ENSMUSG00000035181,Heatr5a,320487,2733.938842,-0.151361126,0.050081576,-3.022291571,0.002508688,0.021639276,HEAT repeat containing 5A [Source:MGI Symbol;Acc:MGI:2444133],protein_coding,12
ENSMUSG00000035199,Arl6ip5,65106,2670.000057,-0.39258411,0.099445626,-3.947726253,7.89E-05,0.001445519,ADP-ribosylation factor-like 6 interacting protein 5 [Source:MGI Symbol;Acc:MGI:1929501],protein_coding,6
ENSMUSG00000035236,Scai,320271,1456.997201,-0.529836745,0.17961614,-2.94982814,0.003179507,0.026047503,suppressor of cancer cell invasion [Source:MGI Symbol;Acc:MGI:2443716],protein_coding,2
ENSMUSG00000035273,Hpse,15442,505.1207109,1.191799925,0.416741553,2.859805833,0.004239005,0.032622549,heparanase [Source:MGI Symbol;Acc:MGI:1343124],protein_coding,5
ENSMUSG00000035283,Adrb1,11554,31.53241786,-1.769729425,0.62878707,-2.814513066,0.004885119,0.036489188,"adrenergic receptor, beta 1 [Source:MGI Symbol;Acc:MGI:87937]",protein_coding,19
ENSMUSG00000035310,Lin54,231506,2096.080493,0.363400586,0.094403909,3.849423075,0.000118396,0.002001975,lin-54 homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:2140902],protein_coding,5
ENSMUSG00000035311,Gnptab,432486,2928.636879,0.551708148,0.101438288,5.438855103,5.36E-08,2.96E-06,"N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits [Source:MGI Symbol;Acc:MGI:3643902]",protein_coding,10
ENSMUSG00000035314,Gdpd5,233552,205.0222703,-0.848862236,0.29326467,-2.894526083,0.003797314,0.030010367,glycerophosphodiester phosphodiesterase domain containing 5 [Source:MGI Symbol;Acc:MGI:2686926],protein_coding,7
ENSMUSG00000035356,Nfkbiz,80859,2842.836779,1.320469054,0.196790588,6.710021396,1.95E-11,2.92E-09,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta [Source:MGI Symbol;Acc:MGI:1931595]",protein_coding,16
ENSMUSG00000035373,Ccl7,20306,2565.349558,1.03381347,0.205596219,5.028368118,4.95E-07,2.05E-05,chemokine (C-C motif) ligand 7 [Source:MGI Symbol;Acc:MGI:99512],protein_coding,11
ENSMUSG00000035385,Ccl2,20296,8012.099755,1.349006879,0.209070977,6.452387123,1.10E-10,1.35E-08,chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259],protein_coding,11
ENSMUSG00000035498,Cdcp1,109332,20.46613743,6.508445154,1.774777351,3.667189663,0.000245231,0.003551008,CUB domain containing protein 1 [Source:MGI Symbol;Acc:MGI:2442010],protein_coding,9
ENSMUSG00000035578,Iqcg,69707,22.70595584,-1.004514185,0.33424271,-3.005343584,0.00265281,0.022616532,IQ motif containing G [Source:MGI Symbol;Acc:MGI:1916957],protein_coding,16
ENSMUSG00000035595,Fam174c,69770,179.7291292,0.530472454,0.135101271,3.926480119,8.62E-05,0.001552975,"family with sequence similarity 174, member C [Source:MGI Symbol;Acc:MGI:1917020]",protein_coding,10
ENSMUSG00000035621,Midn,59090,3514.602477,-0.215476106,0.064397713,-3.346021109,0.000819802,0.009074853,midnolin [Source:MGI Symbol;Acc:MGI:1890222],protein_coding,10
ENSMUSG00000035673,Sbno2,216161,7450.678324,0.803717244,0.127912923,6.28331542,3.31E-10,3.39E-08,strawberry notch 2 [Source:MGI Symbol;Acc:MGI:2448490],protein_coding,10
ENSMUSG00000035681,Kcnc2,268345,16.53148331,-1.46058341,0.424146815,-3.443579814,0.000574067,0.006888143,"potassium voltage gated channel, Shaw-related subfamily, member 2 [Source:MGI Symbol;Acc:MGI:96668]",protein_coding,10
ENSMUSG00000035683,Melk,17279,1532.154628,0.198969656,0.057781513,3.443483003,0.000574273,0.006888143,maternal embryonic leucine zipper kinase [Source:MGI Symbol;Acc:MGI:106924],protein_coding,4
ENSMUSG00000035775,Krt20,66809,9.537719561,5.523167935,1.78535138,3.093602748,0.001977421,0.01822318,keratin 20 [Source:MGI Symbol;Acc:MGI:1914059],protein_coding,11
ENSMUSG00000035783,Acta2,11475,5261.487636,-1.226796363,0.357758927,-3.429114608,0.000605554,0.007204453,"actin, alpha 2, smooth muscle, aorta [Source:MGI Symbol;Acc:MGI:87909]",protein_coding,19
ENSMUSG00000035828,Pim3,223775,1407.114321,0.247099867,0.055952539,4.416240449,1.00E-05,0.000265794,proviral integration site 3 [Source:MGI Symbol;Acc:MGI:1355297],protein_coding,15
ENSMUSG00000035877,Zhx3,320799,835.0187943,-0.397242255,0.138736893,-2.863277724,0.004192829,0.032361483,zinc fingers and homeoboxes 3 [Source:MGI Symbol;Acc:MGI:2444772],protein_coding,2
ENSMUSG00000035891,Cerk,223753,2017.584452,0.445250963,0.112697034,3.950866727,7.79E-05,0.00143222,ceramide kinase [Source:MGI Symbol;Acc:MGI:2386052],protein_coding,15
ENSMUSG00000035941,Ibtk,108837,2578.355525,0.354516226,0.073264665,4.838843192,1.31E-06,4.67E-05,inhibitor of Bruton agammaglobulinemia tyrosine kinase [Source:MGI Symbol;Acc:MGI:1918677],protein_coding,9
ENSMUSG00000035967,Ints6l,236790,1212.207996,-0.685747013,0.160446569,-4.273989894,1.92E-05,0.000461863,integrator complex subunit 6 like [Source:MGI Symbol;Acc:MGI:2442593],protein_coding,X
ENSMUSG00000036067,Slc2a6,227659,288.3434403,0.610784188,0.208937024,2.923293234,0.003463502,0.02792369,"solute carrier family 2 (facilitated glucose transporter), member 6 [Source:MGI Symbol;Acc:MGI:2443286]",protein_coding,2
ENSMUSG00000036078,Sigmar1,18391,1802.196242,0.26514936,0.085884358,3.087283492,0.002019949,0.018511756,sigma non-opioid intracellular receptor 1 [Source:MGI Symbol;Acc:MGI:1195268],protein_coding,4
ENSMUSG00000036097,Slf2,226151,5132.145153,0.228997843,0.083253731,2.750601571,0.005948595,0.042307906,SMC5-SMC6 complex localization factor 2 [Source:MGI Symbol;Acc:MGI:1924968],protein_coding,19
ENSMUSG00000036104,Rab3gap1,226407,2092.371016,0.152972847,0.047277586,3.235631527,0.00121374,0.012367781,RAB3 GTPase activating protein subunit 1 [Source:MGI Symbol;Acc:MGI:2445001],protein_coding,1
ENSMUSG00000036136,Fam110c,104943,579.5104669,2.777694447,0.304958826,9.108424517,8.36E-20,1.10E-16,"family with sequence similarity 110, member C [Source:MGI Symbol;Acc:MGI:1918813]",protein_coding,12
ENSMUSG00000036256,Igfbp7,29817,9633.067253,1.017887264,0.282261058,3.606190915,0.000310725,0.004274405,insulin-like growth factor binding protein 7 [Source:MGI Symbol;Acc:MGI:1352480],protein_coding,5
ENSMUSG00000036295,Lrrn3,16981,109.4992981,-2.258394701,0.456208637,-4.950354988,7.41E-07,2.86E-05,"leucine rich repeat protein 3, neuronal [Source:MGI Symbol;Acc:MGI:106036]",protein_coding,12
ENSMUSG00000036306,Lzts1,211134,17.94208538,-1.757418817,0.56756558,-3.096415424,0.001958757,0.01811439,"leucine zipper, putative tumor suppressor 1 [Source:MGI Symbol;Acc:MGI:2684762]",protein_coding,8
ENSMUSG00000036333,Kidins220,77480,2261.953463,-0.243359606,0.078984759,-3.081095762,0.002062403,0.018757641,kinase D-interacting substrate 220 [Source:MGI Symbol;Acc:MGI:1924730],protein_coding,12
ENSMUSG00000036390,Gadd45a,13197,1169.84464,0.811036523,0.197764598,4.101019758,4.11E-05,0.000852758,growth arrest and DNA-damage-inducible 45 alpha [Source:MGI Symbol;Acc:MGI:107799],protein_coding,6
ENSMUSG00000036402,Gng12,14701,7164.563814,0.719441201,0.170902555,4.209657373,2.56E-05,0.000585363,"guanine nucleotide binding protein (G protein), gamma 12 [Source:MGI Symbol;Acc:MGI:1336171]",protein_coding,6
ENSMUSG00000036427,Gpi1,14751,8387.650684,0.641929814,0.140725711,4.561567394,5.08E-06,0.000151357,glucose-6-phosphate isomerase 1 [Source:MGI Symbol;Acc:MGI:95797],protein_coding,7
ENSMUSG00000036432,Siah2,20439,613.6267319,0.404070661,0.138202828,2.923751036,0.003458412,0.027900816,siah E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:108062],protein_coding,3
ENSMUSG00000036473,Tbc1d24,224617,1836.581236,-0.189501423,0.061823102,-3.065220248,0.002175098,0.019460934,"TBC1 domain family, member 24 [Source:MGI Symbol;Acc:MGI:2443456]",protein_coding,17
ENSMUSG00000036523,Greb1,268527,9.438481624,-2.383321403,0.674643647,-3.532711548,0.000411321,0.005330623,gene regulated by estrogen in breast cancer protein [Source:MGI Symbol;Acc:MGI:2149712],protein_coding,12
ENSMUSG00000036550,Cnot1,234594,9639.342433,0.153143753,0.052682367,2.906926233,0.003649993,0.029124956,"CCR4-NOT transcription complex, subunit 1 [Source:MGI Symbol;Acc:MGI:2442402]",protein_coding,8
ENSMUSG00000036564,Ndrg4,234593,524.6602855,-0.477704148,0.129039509,-3.70199912,0.000213907,0.003206425,N-myc downstream regulated gene 4 [Source:MGI Symbol;Acc:MGI:2384590],protein_coding,8
ENSMUSG00000036565,Ttyh3,78339,5141.886542,-0.449656863,0.13816922,-3.254392421,0.001136352,0.011760708,tweety family member 3 [Source:MGI Symbol;Acc:MGI:1925589],protein_coding,5
ENSMUSG00000036568,Bicral,210982,1041.880154,-0.22250878,0.073415945,-3.030796374,0.002439097,0.021191258,BRD4 interacting chromatin remodeling complex associated protein like [Source:MGI Symbol;Acc:MGI:2673855],protein_coding,17
ENSMUSG00000036572,Upf3b,68134,1389.539068,-0.324477369,0.063631685,-5.099304998,3.41E-07,1.53E-05,UPF3 regulator of nonsense transcripts homolog B (yeast) [Source:MGI Symbol;Acc:MGI:1915384],protein_coding,X
ENSMUSG00000036596,Cpz,242939,70.4755676,-1.705898936,0.599372371,-2.846142096,0.004425244,0.033760703,carboxypeptidase Z [Source:MGI Symbol;Acc:MGI:88487],protein_coding,5
ENSMUSG00000036667,Tcaf1,77574,2379.05615,-0.434421703,0.088745192,-4.895157647,9.82E-07,3.65E-05,TRPM8 channel-associated factor 1 [Source:MGI Symbol;Acc:MGI:1914665],protein_coding,6
ENSMUSG00000036718,Micall2,231830,1693.180785,0.443687903,0.135781959,3.267649895,0.001084444,0.011303213,MICAL-like 2 [Source:MGI Symbol;Acc:MGI:2444818],protein_coding,5
ENSMUSG00000036745,Ttll7,70892,1858.472301,0.26925193,0.097283906,2.767692416,0.005645471,0.040594695,"tubulin tyrosine ligase-like family, member 7 [Source:MGI Symbol;Acc:MGI:1918142]",protein_coding,3
ENSMUSG00000036800,Fam135b,70363,8.56732051,-2.848975792,0.831161228,-3.427705357,0.000608706,0.007228928,"family with sequence similarity 135, member B [Source:MGI Symbol;Acc:MGI:1917613]",protein_coding,15
ENSMUSG00000036879,Phkb,102093,1038.305419,-0.272849971,0.093293821,-2.924630666,0.003448653,0.027872036,phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578],protein_coding,8
ENSMUSG00000036880,Acaa2,52538,1171.481793,-0.310274111,0.10628568,-2.919246615,0.003508785,0.028237061,acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase) [Source:MGI Symbol;Acc:MGI:1098623],protein_coding,18
ENSMUSG00000036882,Arhgap33,233071,234.5607903,-0.565890098,0.210048029,-2.694098586,0.007057929,0.04794599,Rho GTPase activating protein 33 [Source:MGI Symbol;Acc:MGI:2673998],protein_coding,7
ENSMUSG00000036894,Rap2b,74012,866.067248,-0.702139348,0.192631817,-3.644981182,0.000267411,0.003789093,"RAP2B, member of RAS oncogene family [Source:MGI Symbol;Acc:MGI:1921262]",protein_coding,3
ENSMUSG00000036898,Zfp157,72154,513.6850696,-0.439564799,0.141913037,-3.097423656,0.001952107,0.018086243,zinc finger protein 157 [Source:MGI Symbol;Acc:MGI:1919404],protein_coding,5
ENSMUSG00000036960,Clca2,229933,19.68738251,-1.219023681,0.347100131,-3.512023104,0.000444709,0.005614562,chloride channel accessory 2 [Source:MGI Symbol;Acc:MGI:2139758],protein_coding,3
ENSMUSG00000037007,Zfp113,56314,434.4451011,-0.328388953,0.104215156,-3.151067147,0.001626751,0.01565807,zinc finger protein 113 [Source:MGI Symbol;Acc:MGI:1929116],protein_coding,5
ENSMUSG00000037017,Zscan21,22697,627.2203748,-0.33153579,0.096102109,-3.449828457,0.000560943,0.006765125,zinc finger and SCAN domain containing 21 [Source:MGI Symbol;Acc:MGI:99182],protein_coding,5
ENSMUSG00000037022,Mmaa,109136,142.6273634,-0.705618834,0.195486506,-3.609552644,0.000306726,0.00422468,methylmalonic aciduria (cobalamin deficiency) type A [Source:MGI Symbol;Acc:MGI:1923805],protein_coding,8
ENSMUSG00000037060,Cavin3,109042,712.9518414,-0.75959013,0.112569562,-6.747739933,1.50E-11,2.33E-09,caveolae associated 3 [Source:MGI Symbol;Acc:MGI:1923422],protein_coding,7
ENSMUSG00000037071,Scd1,20249,6014.941748,0.839529989,0.110579884,7.592067948,3.15E-14,8.85E-12,stearoyl-Coenzyme A desaturase 1 [Source:MGI Symbol;Acc:MGI:98239],protein_coding,19
ENSMUSG00000037095,Lrg1,76905,65.92442474,3.152625536,0.6427748,4.904712409,9.36E-07,3.50E-05,leucine-rich alpha-2-glycoprotein 1 [Source:MGI Symbol;Acc:MGI:1924155],protein_coding,17
ENSMUSG00000037108,Zcwpw1,381678,723.6981741,-0.420510465,0.107953994,-3.895274734,9.81E-05,0.001731742,"zinc finger, CW type with PWWP domain 1 [Source:MGI Symbol;Acc:MGI:2685899]",protein_coding,5
ENSMUSG00000037126,Psd,73728,84.11606709,-0.851298029,0.24485325,-3.476768345,0.000507496,0.00625186,pleckstrin and Sec7 domain containing [Source:MGI Symbol;Acc:MGI:1920978],protein_coding,19
ENSMUSG00000037138,Aff3,16764,131.1404686,-1.674385246,0.402178253,-4.16329136,3.14E-05,0.000688144,"AF4/FMR2 family, member 3 [Source:MGI Symbol;Acc:MGI:106927]",protein_coding,1
ENSMUSG00000037148,Arhgap10,78514,2031.154245,-0.317083107,0.081885385,-3.872279599,0.000107822,0.001863743,Rho GTPase activating protein 10 [Source:MGI Symbol;Acc:MGI:1925764],protein_coding,8
ENSMUSG00000037185,Krt80,74127,804.6531177,1.294460409,0.297624195,4.349311754,1.37E-05,0.000346824,keratin 80 [Source:MGI Symbol;Acc:MGI:1921377],protein_coding,15
ENSMUSG00000037204,Atg101,68118,709.2477068,0.379109015,0.131944251,2.873251483,0.004062706,0.031615847,autophagy related 101 [Source:MGI Symbol;Acc:MGI:1915368],protein_coding,15
ENSMUSG00000037235,Mxd4,17122,2495.157287,-0.603417572,0.156917706,-3.845439676,0.000120336,0.002026994,Max dimerization protein 4 [Source:MGI Symbol;Acc:MGI:104991],protein_coding,5
ENSMUSG00000037239,Spred3,101809,797.719626,0.487385548,0.142082434,3.430301232,0.000602912,0.007192457,sprouty-related EVH1 domain containing 3 [Source:MGI Symbol;Acc:MGI:2142186],protein_coding,7
ENSMUSG00000037242,Clic4,29876,13905.58849,0.247949285,0.05325423,4.655954757,3.22E-06,0.000102373,chloride intracellular channel 4 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1352754],protein_coding,4
ENSMUSG00000037278,Tmem97,69071,1452.91825,0.600699827,0.165282329,3.634386272,0.000278643,0.003926896,transmembrane protein 97 [Source:MGI Symbol;Acc:MGI:1916321],protein_coding,11
ENSMUSG00000037287,Tbcel,272589,1608.508467,0.276135239,0.085280434,3.237967085,0.001203847,0.012318802,tubulin folding cofactor E-like [Source:MGI Symbol;Acc:MGI:1925543],protein_coding,9
ENSMUSG00000037300,Ttc13,234875,2381.523017,0.303733249,0.092276461,3.291557185,0.000996344,0.010526171,tetratricopeptide repeat domain 13 [Source:MGI Symbol;Acc:MGI:2384573],protein_coding,8
ENSMUSG00000037318,Traf3ip3,215243,79.62465534,3.440881428,0.697755668,4.931355756,8.17E-07,3.11E-05,TRAF3 interacting protein 3 [Source:MGI Symbol;Acc:MGI:2441706],protein_coding,1
ENSMUSG00000037351,Actr1b,226977,4269.480168,0.199213108,0.073065403,2.726503908,0.006400919,0.044654275,"ARP1 actin-related protein 1B, centractin beta [Source:MGI Symbol;Acc:MGI:1917446]",protein_coding,1
ENSMUSG00000037355,Uvssa,71101,713.972791,-0.49137868,0.07381327,-6.6570507,2.79E-11,3.97E-09,UV stimulated scaffold protein A [Source:MGI Symbol;Acc:MGI:1918351],protein_coding,5
ENSMUSG00000037362,Ccn3,18133,5133.079653,-1.851644396,0.252586908,-7.330721961,2.29E-13,5.30E-11,cellular communication network factor 3 [Source:MGI Symbol;Acc:MGI:109185],protein_coding,15
ENSMUSG00000037363,Letm2,270035,151.3827055,-0.495622811,0.167419105,-2.960371888,0.003072679,0.025379961,leucine zipper-EF-hand containing transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:2444979],protein_coding,8
ENSMUSG00000037379,Spon2,100689,316.2138825,-1.53852084,0.40118409,-3.834949787,0.00012559,0.002091676,"spondin 2, extracellular matrix protein [Source:MGI Symbol;Acc:MGI:1923724]",protein_coding,5
ENSMUSG00000037411,Serpine1,18787,3349.110683,0.860319424,0.224123781,3.838590526,0.000123743,0.002071159,"serine (or cysteine) peptidase inhibitor, clade E, member 1 [Source:MGI Symbol;Acc:MGI:97608]",protein_coding,5
ENSMUSG00000037426,Depdc5,277854,1552.444283,0.29821985,0.102715412,2.9033603,0.003691816,0.029352274,DEP domain containing 5 [Source:MGI Symbol;Acc:MGI:2141101],protein_coding,5
ENSMUSG00000037447,Arid5a,214855,1792.644545,0.788845331,0.181828357,4.338406529,1.44E-05,0.000360327,AT rich interactive domain 5A (MRF1-like) [Source:MGI Symbol;Acc:MGI:2443039],protein_coding,1
ENSMUSG00000037465,Klf10,21847,1221.196959,-0.373139042,0.127869043,-2.918134307,0.003521326,0.028303492,Kruppel-like factor 10 [Source:MGI Symbol;Acc:MGI:1101353],protein_coding,15
ENSMUSG00000037470,Uggt1,320011,7162.603068,0.160500424,0.059287524,2.70715344,0.006786288,0.046573541,UDP-glucose glycoprotein glucosyltransferase 1 [Source:MGI Symbol;Acc:MGI:2443162],protein_coding,1
ENSMUSG00000037509,Arhgef4,226970,84.7244636,-1.113633786,0.26335344,-4.22866619,2.35E-05,0.000541794,Rho guanine nucleotide exchange factor (GEF) 4 [Source:MGI Symbol;Acc:MGI:2442507],protein_coding,1
ENSMUSG00000037544,Dlgap5,218977,1526.327629,0.363261532,0.11584555,3.13574005,0.001714211,0.016286235,DLG associated protein 5 [Source:MGI Symbol;Acc:MGI:2183453],protein_coding,14
